GeneName	PMID	PublicationYear
ATXN2	35052497	2022
ATXN2	34390268	2021
ATXN2	34783387	2021
ATXN2	34372915	2021
ATXN2	34517885	2021
ATXN2	34350994	2021
ATXN2	34179866	2021
ATXN2	34168085	2021
ATXN2	34341140	2021
ATXN2	34159894	2021
ATXN2	34077532	2021
ATXN2	33625581	2020
ATXN2	33548146	2020
ATXN2	33502644	2020
ATXN2	33414559	2020
ATXN2	33377399	2020
ATXN2	33284045	2020
ATXN2	32989102	2020
ATXN2	32989099	2020
ATXN2	32954321	2020
ATXN2	32870233	2020
ATXN2	32340607	2019
ATXN2	32307524	2019
ATXN2	32124191	2019
ATXN2	32082115	2019
ATXN2	31940111	2019
ATXN2	31898278	2019
ATXN2	31812845	2018
ATXN2	31619481	2018
ATXN2	31619482	2018
ATXN2	31522753	2018
ATXN2	30920184	2017
ATXN2	30611021	2018
ATXN2	30342765	2018
ATXN2	30342763	2017
ATXN2	29959555	2017
ATXN2	29801887	2017
ATXN2	29666341	2017
ATXN2	29462666	2017
ATXN2	29249939	2017
ATXN2	29080331	2017
ATXN2	29046994	2017
ATXN2	29147801	2016
ATXN2	30363439	2017
ATXN2	28527524	2016
ATXN2	28525545	2016
ATXN2	28444220	2016
ATXN2	29444203	2016
ATXN2	29444217	2016
ATXN2	28263872	2016
ATXN2	28124431	2016
ATXN2	28017481	2016
ATXN2	28017238	2015
ATXN2	27896316	2015
ATXN2	27848087	2015
ATXN2	27774050	2015
ATXN2	27531668	2015
ATXN2	27333979	2016
ATXN2	27245636	2015
ATXN2	26846400	2015
ATXN2	26777436	2014
ATXN2	26733254	2015
ATXN2	26599997	2014
ATXN2	26551617	2014
ATXN2	26377379	2014
ATXN2	26377378	2014
ATXN2	26374734	2014
ATXN2	26362908	2014
ATXN2	26503940	2014
ATXN2	26811251	2014
ATXN2	26354989	2013
ATXN2	26354983	2014
ATXN2	26095883	2013
ATXN2	25893506	2012
ATXN2	25721894	2013
ATXN2	25466696	2012
ATXN2	25189117	2011
ATXN2	25111021	2011
ATXN2	25098532	2011
ATXN2	24972706	2011
ATXN2	26173860	2009
ATXN2	26173862	2010
ATXN2	27085188	2009
ATXN2	28549075	2009
ATXN2	24866401	2008
ATXN2	24780882	2007
ATXN2	24780439	2007
ATXN2	24269018	2007
ATXN2	24209901	2007
ATXN2	23635656	2007
ATXN2	23368522	2007
ATXN2	23047744	2006
ATXN2	23026538	2005
ATXN2	22650353	2004
ATXN2	22507827	2005
ATXN2	22053702	2004
ATXN2	21562247	2004
ATXN2	21562249	2004
ATXN2	21479228	2004
ATXN2	21329459	2004
ATXN2	20069235	2004
ATXN2	19676102	2004
ATXN2	19672991	2003
ATXN2	19473475	2003
ATXN2	18297329	2002
ATXN2	18182848	2001
ATXN2	17961920	NA
ATXN2	17712857	2001
ATXN2	17620498	2001
ATXN2	17440947	2000
ATXN2	17420317	2000
ATXN2	16687213	2000
ATXN2	16000334	2000
ATXN2	15553088	1999
ATXN2	15533937	1999
ATXN2	15504570	1999
ATXN2	15300851	1999
ATXN2	15265035	1999
ATXN2	15148151	1998
ATXN2	15080863	1998
ATXN2	14967767	1998
ATXN2	14967764	1998
ATXN2	14966163	1998
ATXN2	12853230	1998
ATXN2	12682323	1998
ATXN2	11839840	1998
ATXN2	11804332	1998
ATXN2	11719273	1998
ATXN2	11591855	1997
ATXN2	11160961	1997
ATXN2	11030410	1997
ATXN2	10785256	1997
ATXN2	10768629	1997
ATXN2	10766906	1997
ATXN2	10642945	1996
ATXN2	10573020	1996
ATXN2	10453742	1995
ATXN2	10050970	NA
ATXN2	9973298	NA
ATXN2	9855520	NA
ATXN2	9779806	NA
ATXN2	9758625	NA
ATXN2	9741408	NA
ATXN2	9710044	NA
ATXN2	9696528	NA
ATXN2	9674805	NA
ATXN2	9588855	NA
ATXN2	9549522	NA
ATXN2	9507387	NA
ATXN2	9403486	NA
ATXN2	9403480	NA
ATXN2	9339681	NA
ATXN2	9259275	NA
ATXN2	10735276	NA
ATXN2	9106530	NA
ATXN2	8896556	NA
ATXN2	8896544	NA
ATXN2	8559378	NA
ATXN2	8559417	NA
ATXN2	7762567	NA
ATXN3	37866221	2023
ATXN3	37848721	2023
ATXN3	37830611	2023
ATXN3	37646005	2023
ATXN3	37399286	2023
ATXN3	37397792	2023
ATXN3	37379724	2023
ATXN3	37122622	2023
ATXN3	36891289	2023
ATXN3	10	2023
ATXN3	36875652	2022
ATXN3	36733922	2022
ATXN3	36618024	2023
ATXN3	36516086	2023
ATXN3	37157870	2023
ATXN3	37224214	2023
ATXN3	37224215	2022
ATXN3	37224216	2022
ATXN3	36482247	2022
ATXN3	36596934	2022
ATXN3	36250694	2022
ATXN3	35962273	2022
ATXN3	35952620	2022
ATXN3	35851059	2022
ATXN3	35902560	2021
ATXN3	35406787	2021
ATXN3	35379994	2021
ATXN3	35182509	2021
ATXN3	35182497	2021
ATXN3	35182498	2021
ATXN3	35182508	2021
ATXN3	35052497	2021
ATXN3	35042771	2021
ATXN3	34716557	2021
ATXN3	34706018	2020
ATXN3	34473252	2020
ATXN3	34191270	2020
ATXN3	34167352	2021
ATXN3	34160773	2020
ATXN3	34159894	2019
ATXN3	34087977	2020
ATXN3	33782863	2019
ATXN3	33502644	2019
ATXN3	33413375	2019
ATXN3	33371889	2019
ATXN3	33157084	2019
ATXN3	33087504	2019
ATXN3	32978817	2019
ATXN3	32205441	2019
ATXN3	31920494	2019
ATXN3	31783119	2019
ATXN3	31687087	2019
ATXN3	31616370	2018
ATXN3	32117003	2019
ATXN3	31565539	2018
ATXN3	31394429	2018
ATXN3	31374463	2019
ATXN3	31310802	2019
ATXN3	31230722	2018
ATXN3	30920184	2018
ATXN3	30804982	2018
ATXN3	30685895	2017
ATXN3	30554804	2017
ATXN3	30231063	2017
ATXN3	30125433	2017
ATXN3	29959555	2017
ATXN3	29936336	2016
ATXN3	29922950	2017
ATXN3	29881950	2016
ATXN3	29801869	2016
ATXN3	29666341	2016
ATXN3	29444500	2016
ATXN3	29249939	2016
ATXN3	28854700	2016
ATXN3	28624196	2016
ATXN3	28444220	2015
ATXN3	29444203	2016
ATXN3	29444217	2015
ATXN3	28158474	2015
ATXN3	27896316	2015
ATXN3	27848087	2015
ATXN3	27596958	2015
ATXN3	27774050	2015
ATXN3	27731380	2015
ATXN3	27600091	2015
ATXN3	27333979	2014
ATXN3	26615955	2015
ATXN3	26601773	2014
ATXN3	26505994	2014
ATXN3	26467707	2014
ATXN3	26377379	2014
ATXN3	26377378	2014
ATXN3	26374734	2014
ATXN3	26362908	2014
ATXN3	26503940	2013
ATXN3	26811251	2013
ATXN3	26354989	2014
ATXN3	26354983	2012
ATXN3	26266536	2012
ATXN3	26083476	2012
ATXN3	30363545	2011
ATXN3	25633985	2011
ATXN3	25633989	2011
ATXN3	25466696	2011
ATXN3	25320121	2010
ATXN3	28605434	2010
ATXN3	25144244	2010
ATXN3	25068645	2010
ATXN3	25026993	2010
ATXN3	24972706	2009
ATXN3	26173860	2009
ATXN3	26173862	2009
ATXN3	27085188	2009
ATXN3	28549075	2009
ATXN3	24780882	2009
ATXN3	24675225	2008
ATXN3	24242192	2008
ATXN3	23659897	2008
ATXN3	23382971	2008
ATXN3	23368522	2007
ATXN3	23026538	2007
ATXN3	22397573	2007
ATXN3	22351852	2008
ATXN3	22023810	2007
ATXN3	21909428	2007
ATXN3	21625753	2007
ATXN3	21562248	2007
ATXN3	21562249	2006
ATXN3	20726892	2006
ATXN3	21105262	2006
ATXN3	20503052	2005
ATXN3	20484674	2004
ATXN3	20467850	2004
ATXN3	20334689	2004
ATXN3	20069235	2004
ATXN3	19802879	2004
ATXN3	19672991	2004
ATXN3	19608203	2004
ATXN3	19503814	2004
ATXN3	19066432	2004
ATXN3	18449188	2004
ATXN3	18413477	2003
ATXN3	19139316	2003
ATXN3	18385100	2003
ATXN3	18261802	2003
ATXN3	18182848	2002
ATXN3	18071041	2002
ATXN3	17961920	2001
ATXN3	17948873	2001
ATXN3	17712857	2001
ATXN3	17440947	2001
ATXN3	17420317	2001
ATXN3	17116127	2001
ATXN3	17027034	2000
ATXN3	16724006	2000
ATXN3	16687213	2000
ATXN3	16194547	2000
ATXN3	15553088	2000
ATXN3	15504352	1997
ATXN3	15265035	1999
ATXN3	15201448	1999
ATXN3	15167689	1999
ATXN3	15148151	1998
ATXN3	15140190	1998
ATXN3	15080863	1998
ATXN3	15026782	1998
ATXN3	14966163	1998
ATXN3	12938149	1998
ATXN3	12853230	1998
ATXN3	12832059	1998
ATXN3	12486728	1998
ATXN3	12007862	1998
ATXN3	11839840	1998
ATXN3	11807410	1998
ATXN3	11804332	1997
ATXN3	11562783	1997
ATXN3	11466410	1997
ATXN3	11405804	1997
ATXN3	11160961	1997
ATXN3	11030410	1997
ATXN3	10958659	1997
ATXN3	10785256	1997
ATXN3	10768629	1997
ATXN3	10766906	1997
ATXN3	10732811	1997
ATXN3	10575843	1996
ATXN3	10453742	1996
ATXN3	9973298	1996
ATXN3	9855520	1996
ATXN3	9758625	1996
ATXN3	9696528	1996
ATXN3	9674805	1996
ATXN3	9635424	1996
ATXN3	9536097	1995
ATXN3	9588850	1995
ATXN3	9562258	1995
ATXN3	9549522	1995
ATXN3	9469848	1995
ATXN3	9507387	NA
ATXN3	9450899	NA
ATXN3	9403486	NA
ATXN3	9403480	NA
ATXN3	9339681	NA
ATXN3	9292723	NA
ATXN3	9259275	NA
ATXN3	9254842	NA
ATXN3	10735276	NA
ATXN3	9124808	NA
ATXN3	9106530	NA
ATXN3	9132496	NA
ATXN3	9401013	NA
ATXN3	9088110	NA
ATXN3	8836972	NA
ATXN3	8609925	NA
ATXN3	8644735	NA
ATXN3	8926495	NA
ATXN3	8900536	NA
ATXN3	8559378	NA
ATXN3	8559417	NA
ATXN3	8559377	NA
ATXN3	8559417	NA
ATXN3	9109924	NA
ATXN3	8583215	NA
ATXN3	7496771	NA
ATXN3	8523034	NA
ATXN3	7668288	NA
ATXN3	7762567	NA
ATXN7	37866221	2023
ATXN7	37848721	2023
ATXN7	37830611	2023
ATXN7	37827155	2023
ATXN7	37821389	2023
ATXN7	37810464	2023
ATXN7	37776516	2023
ATXN7	37668011	2023
ATXN7	37578187	2023
ATXN7	37365282	2023
ATXN7	37301203	2023
ATXN7	37283503	2023
ATXN7	37165652	2023
ATXN7	37148549	2023
ATXN7	37146135	2023
ATXN7	37051597	2023
ATXN7	36960686	2023
ATXN7	36894829	2023
ATXN7	36703300	2023
ATXN7	36623192	2023
ATXN7	36618024	2022
ATXN7	36599645	2023
ATXN7	36580663	2023
ATXN7	36476347	2022
ATXN7	36422518	2023
ATXN7	36291186	2022
ATXN7	36250694	2023
ATXN7	36227727	2023
ATXN7	36209056	2022
ATXN7	9357455	2022
ATXN7	36064847	2022
ATXN7	35962273	2023
ATXN7	35952620	2022
ATXN7	35851059	2022
ATXN7	35902560	2022
ATXN7	35795484	2022
ATXN7	35787375	2022
ATXN7	35726838	2022
ATXN7	35673101	2022
ATXN7	35482253	2022
ATXN7	35422034	2022
ATXN7	35406787	2022
ATXN7	35403689	2022
ATXN7	35379994	2022
ATXN7	35262663	2022
ATXN7	35182509	2022
ATXN7	35182497	2022
ATXN7	35182498	2022
ATXN7	35182508	2022
ATXN7	35077744	2021
ATXN7	35052497	2022
ATXN7	35042771	2022
ATXN7	34906452	2021
ATXN7	34879276	2022
ATXN7	34870541	2022
ATXN7	34716557	2021
ATXN7	34706018	2021
ATXN7	34647648	2021
ATXN7	34635619	2021
ATXN7	34473252	2021
ATXN7	34397117	2021
ATXN7	35587620	2021
ATXN7	35587632	2021
ATXN7	34390268	2021
ATXN7	34783387	2021
ATXN7	34210665	2021
ATXN7	34191270	2021
ATXN7	34167352	2021
ATXN7	34160773	2021
ATXN7	34160002	2021
ATXN7	34159894	2021
ATXN7	34087977	2021
ATXN7	34077532	2021
ATXN7	34037856	2021
ATXN7	33785066	2020
ATXN7	33705846	2021
ATXN7	33626063	2020
ATXN7	33625581	2020
ATXN7	33624863	2021
ATXN7	33548146	2021
ATXN7	33502644	2020
ATXN7	33371889	2020
ATXN7	33284045	2020
ATXN7	33157084	2020
ATXN7	33087504	2020
ATXN7	32978817	2020
ATXN7	32816195	2020
ATXN7	32810583	2020
ATXN7	32761094	2020
ATXN7	32665844	2020
ATXN7	32589923	2020
ATXN7	32580238	2020
ATXN7	32520333	2020
ATXN7	32407596	2020
ATXN7	32340607	2020
ATXN7	32307524	2020
ATXN7	32270466	2020
ATXN7	32268123	2019
ATXN7	32302540	2020
ATXN7	32205441	2020
ATXN7	32160188	2020
ATXN7	32298361	2020
ATXN7	32138195	2020
ATXN7	32129252	2019
ATXN7	32129253	2020
ATXN7	32124191	2019
ATXN7	31940111	2020
ATXN7	31920494	2019
ATXN7	31907387	2019
ATXN7	31898278	2019
ATXN7	31812845	2019
ATXN7	31783119	2019
ATXN7	31741143	2019
ATXN7	32009217	2019
ATXN7	32026234	2019
ATXN7	31694722	2019
ATXN7	31692161	2019
ATXN7	31687087	2019
ATXN7	31586339	2019
ATXN7	31565539	2019
ATXN7	31522753	2019
ATXN7	31445906	2019
ATXN7	32199743	2018
ATXN7	31374463	2019
ATXN7	31342269	2019
ATXN7	33728569	2018
ATXN7	31332380	2018
ATXN7	31310802	2018
ATXN7	31271500	2018
ATXN7	30721448	2019
ATXN7	30699348	2019
ATXN7	30685895	2018
ATXN7	30617627	2018
ATXN7	30611021	2019
ATXN7	30610877	2018
ATXN7	30554804	2018
ATXN7	30381411	2018
ATXN7	30342765	2018
ATXN7	30339652	2018
ATXN7	30324307	2018
ATXN7	30255962	2018
ATXN7	30239724	2017
ATXN7	30130680	2018
ATXN7	30125433	2018
ATXN7	30078120	2017
ATXN7	29959555	2017
ATXN7	29936336	2017
ATXN7	29922950	2017
ATXN7	29801887	2017
ATXN7	29801869	2017
ATXN7	29666341	2017
ATXN7	29656178	2017
ATXN7	29462666	2017
ATXN7	29444500	2017
ATXN7	29316893	2017
ATXN7	29249939	2017
ATXN7	29248324	2017
ATXN7	29046994	2017
ATXN7	29147801	2017
ATXN7	28946818	2017
ATXN7	28854700	2017
ATXN7	28821675	2016
ATXN7	28738819	2017
ATXN7	28686858	2017
ATXN7	28597910	2016
ATXN7	28568901	2016
ATXN7	28525545	2016
ATXN7	28444220	2016
ATXN7	29444203	NA
ATXN7	29444217	2016
ATXN7	28423040	2016
ATXN7	28386793	2016
ATXN7	28343865	2016
ATXN7	28384473	2016
ATXN7	28263872	2016
ATXN7	28229454	2015
ATXN7	28158474	2015
ATXN7	28075481	2016
ATXN7	28017238	2016
ATXN7	27999335	2015
ATXN7	27864267	2015
ATXN7	27848087	2015
ATXN7	27806289	2015
ATXN7	28122232	2015
ATXN7	27596958	2015
ATXN7	27774050	2015
ATXN7	27731380	2015
ATXN7	27632585	2015
ATXN7	27600091	2015
ATXN7	27531668	2015
ATXN7	27412786	2016
ATXN7	27333979	2015
ATXN7	27044733	2015
ATXN7	26846400	2015
ATXN7	26730403	2015
ATXN7	26677414	2015
ATXN7	26615955	2015
ATXN7	26601773	2015
ATXN7	26505994	2015
ATXN7	26476771	2015
ATXN7	26377379	2015
ATXN7	26377378	2015
ATXN7	26374734	2014
ATXN7	26362908	2014
ATXN7	26503940	2015
ATXN7	26811251	2014
ATXN7	26340331	2015
ATXN7	26295943	2014
ATXN7	26266536	2014
ATXN7	26148061	2014
ATXN7	26083476	2015
ATXN7	26039897	2015
ATXN7	25990798	2014
ATXN7	30363545	2014
ATXN7	25893506	2014
ATXN7	25876062	2014
ATXN7	25672822	2014
ATXN7	25662336	2014
ATXN7	25633985	2014
ATXN7	25633989	2014
ATXN7	25608122	2014
ATXN7	25595967	2014
ATXN7	25545641	2014
ATXN7	25534560	2014
ATXN7	25476002	2014
ATXN7	25466696	2013
ATXN7	25423602	2013
ATXN7	25354648	2013
ATXN7	25344417	2013
ATXN7	25320121	2013
ATXN7	28605434	2013
ATXN7	25306109	2013
ATXN7	25736092	2013
ATXN7	25303857	2014
ATXN7	25274186	2013
ATXN7	25255716	2013
ATXN7	25189117	2012
ATXN7	25085749	2013
ATXN7	25026993	2012
ATXN7	24985895	2013
ATXN7	24972706	2012
ATXN7	26173860	2012
ATXN7	26173862	2012
ATXN7	27085188	2012
ATXN7	28549075	2013
ATXN7	24780882	2012
ATXN7	24780439	2012
ATXN7	24675225	2012
ATXN7	24667781	2012
ATXN7	24594842	2011
ATXN7	24486772	2011
ATXN7	24413982	2011
ATXN7	24318420	2011
ATXN7	24209901	2011
ATXN7	23828024	2011
ATXN7	23719916	2011
ATXN7	23665119	2011
ATXN7	23659897	2011
ATXN7	23635656	2011
ATXN7	23475385	2011
ATXN7	23382971	2010
ATXN7	23376683	2011
ATXN7	23368522	2010
ATXN7	23197655	2010
ATXN7	23083689	2010
ATXN7	23064575	2010
ATXN7	23047744	2010
ATXN7	23026538	2010
ATXN7	22915085	2010
ATXN7	22889412	2010
ATXN7	22884877	2009
ATXN7	22753119	2009
ATXN7	22744658	2010
ATXN7	22744663	2009
ATXN7	22718440	2009
ATXN7	22492559	2010
ATXN7	22397573	2009
ATXN7	22351852	2009
ATXN7	22318346	2009
ATXN7	22072678	2009
ATXN7	22053702	2009
ATXN7	22023810	2009
ATXN7	21909428	2009
ATXN7	21689595	2009
ATXN7	21683323	2008
ATXN7	21625753	2008
ATXN7	21562248	2009
ATXN7	21562249	2008
ATXN7	21562247	2008
ATXN7	21562249	2008
ATXN7	21555639	2008
ATXN7	21329459	2008
ATXN7	21149728	2008
ATXN7	21147232	2008
ATXN7	20937954	2008
ATXN7	20726892	2008
ATXN7	21105262	2008
ATXN7	20667868	2007
ATXN7	20589871	2008
ATXN7	20503052	2008
ATXN7	20484674	2008
ATXN7	20467850	2007
ATXN7	20334689	2008
ATXN7	20069235	2007
ATXN7	19802879	2008
ATXN7	19676102	2007
ATXN7	19651850	2007
ATXN7	19608203	2007
ATXN7	19595623	2007
ATXN7	19533200	2007
ATXN7	19473475	2007
ATXN7	19370769	2006
ATXN7	19229559	2006
ATXN7	19226466	2006
ATXN7	19224313	2006
ATXN7	19066432	2006
ATXN7	19023636	2006
ATXN7	19008940	2005
ATXN7	19007342	2006
ATXN7	18980793	2006
ATXN7	18940801	2006
ATXN7	18687887	2006
ATXN7	18418692	2005
ATXN7	18418679	2005
ATXN7	18413477	2005
ATXN7	19139316	2005
ATXN7	18385100	2005
ATXN7	18297329	2005
ATXN7	18285829	2005
ATXN7	18261802	2005
ATXN7	18252747	2004
ATXN7	18182848	2004
ATXN7	18165971	2004
ATXN7	18095954	2005
ATXN7	18074367	2004
ATXN7	18071041	2004
ATXN7	18043721	2004
ATXN7	17961920	2004
ATXN7	17948873	2004
ATXN7	17923634	2004
ATXN7	17712857	2004
ATXN7	17620498	2004
ATXN7	17519034	2004
ATXN7	17420317	2004
ATXN7	17266074	2004
ATXN7	17027034	2004
ATXN7	17005861	2004
ATXN7	16924013	2004
ATXN7	16783570	2004
ATXN7	16724006	2004
ATXN7	16626296	2004
ATXN7	16389941	2004
ATXN7	16385455	2003
ATXN7	16314424	2004
ATXN7	16310805	2003
ATXN7	16251216	2003
ATXN7	16194547	2003
ATXN7	16193476	2003
ATXN7	16000334	2003
ATXN7	15970586	2003
ATXN7	15875905	2003
ATXN7	15843990	2003
ATXN7	15750685	2003
ATXN7	15715978	2003
ATXN7	15505178	2002
ATXN7	15504570	2002
ATXN7	15504352	2002
ATXN7	15470364	2002
ATXN7	15459182	2002
ATXN7	15368101	2001
ATXN7	15313853	2001
ATXN7	15313841	2001
ATXN7	15300851	NA
ATXN7	15217823	2001
ATXN7	15201271	2001
ATXN7	15167689	2001
ATXN7	15148151	2001
ATXN7	15140190	2001
ATXN7	15115762	2001
ATXN7	15096564	2001
ATXN7	15080863	2001
ATXN7	15026782	2001
ATXN7	14998916	2001
ATXN7	14972680	2001
ATXN7	14967767	2000
ATXN7	14967764	2000
ATXN7	14966163	2000
ATXN7	14746390	2000
ATXN7	14705117	2000
ATXN7	12953269	2000
ATXN7	12938149	2000
ATXN7	12891385	2000
ATXN7	12815592	2000
ATXN7	12796826	2000
ATXN7	12757707	1997
ATXN7	12676347	2000
ATXN7	12644968	1999
ATXN7	12545428	1999
ATXN7	14508711	2000
ATXN7	12490531	1999
ATXN7	12372061	1999
ATXN7	12164725	1999
ATXN7	12111376	1999
ATXN7	12007862	1998
ATXN7	11839840	1999
ATXN7	11807410	1999
ATXN7	11804332	1999
ATXN7	11760030	1999
ATXN7	11719273	1998
ATXN7	11717352	1998
ATXN7	11708995	1998
ATXN7	11708993	1998
ATXN7	11591855	1998
ATXN7	11580893	1998
ATXN7	11580886	1998
ATXN7	11574112	1998
ATXN7	11466410	1998
ATXN7	11405804	1998
ATXN7	11384587	1998
ATXN7	11346374	1998
ATXN7	11160961	1998
ATXN7	11038274	1998
ATXN7	11030410	1997
ATXN7	11017075	1997
ATXN7	10976642	1997
ATXN7	10958659	1997
ATXN7	10945665	1997
ATXN7	10841760	1997
ATXN7	10785256	1997
ATXN7	10768629	1997
ATXN7	10766906	1997
ATXN7	10732811	1997
ATXN7	10712198	1997
ATXN7	10642945	1996
ATXN7	10602364	1996
ATXN7	10601803	1996
ATXN7	10575843	1996
ATXN7	10573020	1996
ATXN7	10556295	1996
ATXN7	10556293	1996
ATXN7	9467013	1996
ATXN7	10500272	1996
ATXN7	10453742	1995
ATXN7	10441328	1995
ATXN7	9973298	1995
ATXN7	9855520	1995
ATXN7	9779806	1994
ATXN7	9758625	NA
ATXN7	9736784	NA
ATXN7	9635424	NA
ATXN7	9536097	NA
ATXN7	9588855	NA
ATXN7	9588850	NA
ATXN7	9562258	NA
ATXN7	9469848	NA
ATXN7	9507387	NA
ATXN7	9425222	NA
ATXN7	9450899	NA
ATXN7	9425905	NA
ATXN7	9403480	NA
ATXN7	9343141	NA
ATXN7	9339681	NA
ATXN7	9288099	NA
ATXN7	9292723	NA
ATXN7	9254842	NA
ATXN7	10735276	NA
ATXN7	9124808	NA
ATXN7	9106530	NA
ATXN7	9132496	NA
ATXN7	9401013	NA
ATXN7	9088110	NA
ATXN7	8908515	NA
ATXN7	8836972	NA
ATXN7	8609925	NA
ATXN7	8644735	NA
ATXN7	8926495	NA
ATXN7	8900536	NA
ATXN7	8559378	NA
ATXN7	8559417	NA
ATXN7	8559377	NA
ATXN7	8559417	NA
ATXN7	9109924	NA
ATXN7	8583215	NA
ATXN7	7496771	NA
ATXN7	8523034	NA
ATXN7	7668288	NA
ATXN7	8037204	NA
ATXN8OS	37906407	2023
ATXN8OS	37848721	2023
ATXN8OS	37146135	2023
ATXN8OS	36703300	2023
ATXN8OS	34632710	2021
ATXN8OS	34622207	2021
ATXN8OS	33526774	2021
ATXN8OS	33502644	2021
ATXN8OS	31471687	2019
ATXN8OS	30109267	2018
ATXN8OS	29916049	2019
ATXN8OS	29316893	2018
ATXN8OS	29111027	2017
ATXN8OS	28229454	2017
ATXN8OS	27896316	2016
ATXN8OS	26374734	2015
ATXN8OS	25466696	2014
ATXN8OS	23026538	2012
ATXN8OS	22053702	2011
ATXN8OS	20403608	2010
ATXN8OS	19229559	2009
ATXN8OS	18980793	2009
ATXN8OS	18418692	2008
ATXN8OS	18095954	2008
ATXN8OS	17961920	2007
ATXN8OS	17005861	2006
ATXN8OS	16184604	2005
ATXN8OS	15553088	2004
ATXN8OS	15148151	2004
ATXN8OS	15080863	2004
ATXN8OS	14972680	2004
ATXN8OS	14966163	2004
ATXN8OS	12545428	2003
ATXN8OS	14508711	2003
ATXN8OS	12505613	2002
ATXN8OS	12372061	2002
ATXN8OS	11839840	2001
ATXN8OS	11807410	2001
ATXN8OS	11708995	2001
ATXN8OS	11591855	2001
ATXN8OS	11160961	2000
ATXN8OS	11121196	2000
ATXN8OS	11030410	2000
ATXN8OS	10976642	2000
ATXN8OS	10785256	2000
ATXN8OS	10712198	NA
BEAN1	37848721	2023
BEAN1	36970617	2023
BEAN1	36092952	2022
BEAN1	33785066	2021
BEAN1	33431896	2021
BEAN1	32066831	2020
BEAN1	29111027	2017
BEAN1	28343865	2017
BEAN1	28384473	2014
BEAN1	24215022	NA
C9orf72	37930481	2023
C9orf72	37891975	2023
C9orf72	37847372	2023
C9orf72	37845749	2023
C9orf72	37839080	2023
C9orf72	37827570	2023
C9orf72	37799543	2023
C9orf72	37736756	2023
C9orf72	37714849	2023
C9orf72	37686239	2023
C9orf72	37679883	2023
C9orf72	37675986	2023
C9orf72	37648532	2023
C9orf72	37590144	2023
C9orf72	37574738	2023
C9orf72	37661890	2023
C9orf72	37545231	2023
C9orf72	37527465	2023
C9orf72	37511014	2023
C9orf72	37461319	2023
C9orf72	37450566	2023
C9orf72	37421883	2023
C9orf72	37379724	2023
C9orf72	37365312	2023
C9orf72	37380805	2023
C9orf72	37339631	2023
C9orf72	37332610	2023
C9orf72	37317656	2023
C9orf72	37288312	2023
C9orf72	37223130	2023
C9orf72	37202167	2023
C9orf72	37178170	2023
C9orf72	37173134	2023
C9orf72	37147520	2023
C9orf72	37146135	2023
C9orf72	37138766	2023
C9orf72	37138765	2023
C9orf72	37133535	2023
C9orf72	37080969	2023
C9orf72	37073950	2023
C9orf72	37043475	2023
C9orf72	37015082	2023
C9orf72	37010807	2023
C9orf72	36936421	2023
C9orf72	36857431	2023
C9orf72	36822200	2023
C9orf72	37080165	2023
C9orf72	37080168	2022
C9orf72	36799407	2023
C9orf72	36650645	2023
C9orf72	36638803	2022
C9orf72	36732483	2022
C9orf72	36924759	2023
C9orf72	36619668	2023
C9orf72	36549973	2022
C9orf72	36515702	2023
C9orf72	36511680	2022
C9orf72	36494425	2022
C9orf72	36482247	2022
C9orf72	36596934	2023
C9orf72	36458975	2022
C9orf72	36454749	2023
C9orf72	36446586	2023
C9orf72	36438488	2022
C9orf72	36409902	2022
C9orf72	36379394	2023
C9orf72	36373318	2023
C9orf72	36345033	2023
C9orf72	36322143	2022
C9orf72	36308529	2022
C9orf72	36913039	2022
C9orf72	36271076	2022
C9orf72	36252286	2022
C9orf72	36226890	2022
C9orf72	36220889	2022
C9orf72	36219176	2022
C9orf72	36217158	2022
C9orf72	36151083	2022
C9orf72	36148898	2022
C9orf72	36130523	2022
C9orf72	36108486	2022
C9orf72	36103513	2022
C9orf72	36070099	2022
C9orf72	36008116	2022
C9orf72	35974122	2022
C9orf72	35971992	2022
C9orf72	35933239	2022
C9orf72	35908282	2022
C9orf72	35906014	2022
C9orf72	35903771	2022
C9orf72	35895140	2022
C9orf72	35876881	2022
C9orf72	35869263	2022
C9orf72	35843530	2022
C9orf72	35813024	2022
C9orf72	35793625	2022
C9orf72	35766328	2022
C9orf72	35752680	2022
C9orf72	35726380	2022
C9orf72	35675776	2022
C9orf72	35661131	2022
C9orf72	35633169	2022
C9orf72	35625816	2022
C9orf72	35599735	2022
C9orf72	35594156	2022
C9orf72	35821306	2022
C9orf72	37186590	2022
C9orf72	37202873	2022
C9orf72	35592494	2022
C9orf72	35589711	2021
C9orf72	35568435	2022
C9orf72	35525134	2022
C9orf72	35383205	2022
C9orf72	35379698	2022
C9orf72	35314728	2022
C9orf72	35295181	2022
C9orf72	35189395	2021
C9orf72	35182509	2022
C9orf72	35182497	2021
C9orf72	35182498	2021
C9orf72	35182508	2021
C9orf72	35171477	2021
C9orf72	35152451	2021
C9orf72	35096836	2021
C9orf72	35091648	2021
C9orf72	35047667	2021
C9orf72	35026048	2021
C9orf72	34978044	2022
C9orf72	34949835	2021
C9orf72	35075291	2021
C9orf72	34915153	2021
C9orf72	34853325	2022
C9orf72	34848561	2021
C9orf72	34827542	2021
C9orf72	34723963	2021
C9orf72	34705518	2021
C9orf72	34732854	2022
C9orf72	34687211	2021
